file,replacement_count,details
src/main/java/net/shadowmage/ancientwarfare/automation/block/BlockWarehouseInterface.java,20,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.tileentity.TileEntity->net.minecraft.world.level.block.entity.BlockEntity=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; import:net.minecraft.util.EnumHand->net.minecraft.world.InteractionHand=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; import:net.minecraftforge.fml.relauncher.Side->net.minecraftforge.api.distmarker.Dist=1; import:net.minecraftforge.fml.relauncher.SideOnly->net.minecraftforge.api.distmarker.OnlyIn=1; type:EntityPlayer->Player=1; type:EnumFacing->Direction=1; type:EnumHand->InteractionHand=1; type:IBlockState->BlockState=3; type:Side->Dist=1; type:SideOnly->OnlyIn=1; type:TileEntity->BlockEntity=1; type:World->Level=2
src/main/java/net/shadowmage/ancientwarfare/automation/block/BlockWarehouseStockLinker.java,81,call:.getTagCompound()->.getTag()=2; call:.isRemote->.isClientSide=1; import:net.minecraft.block.properties.PropertyBool->net.minecraft.world.level.block.state.properties.BooleanProperty=1; import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.entity.EntityLivingBase->net.minecraft.world.entity.LivingEntity=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.nbt.NBTUtil->net.minecraft.nbt.NbtUtils=1; import:net.minecraft.tileentity.TileEntity->net.minecraft.world.level.block.entity.BlockEntity=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; import:net.minecraft.util.EnumHand->net.minecraft.world.InteractionHand=1; import:net.minecraft.util.math.AxisAlignedBB->net.minecraft.world.phys.AABB=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.IBlockAccess->net.minecraft.world.level.BlockGetter=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; import:net.minecraftforge.fml.relauncher.Side->net.minecraftforge.api.distmarker.Dist=1; import:net.minecraftforge.fml.relauncher.SideOnly->net.minecraftforge.api.distmarker.OnlyIn=1; type:AxisAlignedBB->AABB=7; type:EntityLivingBase->LivingEntity=2; type:EntityPlayer->Player=1; type:EnumFacing->Direction=10; type:EnumHand->InteractionHand=2; type:IBlockAccess->BlockGetter=6; type:IBlockState->BlockState=17; type:NBTTagCompound->CompoundTag=1; type:NBTUtil->NbtUtils=1; type:PropertyBool->BooleanProperty=2; type:Side->Dist=2; type:SideOnly->OnlyIn=2; type:TileEntity->BlockEntity=3; type:World->Level=6
src/main/java/net/shadowmage/ancientwarfare/automation/block/BlockWarehouseStockViewer.java,56,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.entity.EntityLivingBase->net.minecraft.world.entity.LivingEntity=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.tileentity.TileEntity->net.minecraft.world.level.block.entity.BlockEntity=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; import:net.minecraft.util.EnumHand->net.minecraft.world.InteractionHand=1; import:net.minecraft.util.math.AxisAlignedBB->net.minecraft.world.phys.AABB=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.IBlockAccess->net.minecraft.world.level.BlockGetter=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; import:net.minecraftforge.fml.relauncher.Side->net.minecraftforge.api.distmarker.Dist=1; import:net.minecraftforge.fml.relauncher.SideOnly->net.minecraftforge.api.distmarker.OnlyIn=1; type:AxisAlignedBB->AABB=7; type:EntityLivingBase->LivingEntity=1; type:EntityPlayer->Player=1; type:EnumFacing->Direction=8; type:EnumHand->InteractionHand=2; type:IBlockAccess->BlockGetter=3; type:IBlockState->BlockState=13; type:Side->Dist=2; type:SideOnly->OnlyIn=2; type:TileEntity->BlockEntity=1; type:World->Level=4
src/main/java/net/shadowmage/ancientwarfare/automation/block/BlockWarehouseStorage.java,37,import:net.minecraft.block.properties.PropertyEnum->net.minecraft.world.level.block.state.properties.EnumProperty=1; import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.item.Item->net.minecraft.world.item.Item=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.tileentity.TileEntity->net.minecraft.world.level.block.entity.BlockEntity=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; import:net.minecraft.util.EnumHand->net.minecraft.world.InteractionHand=1; import:net.minecraft.util.IStringSerializable->net.minecraft.util.StringRepresentable=1; import:net.minecraft.util.NonNullList->net.minecraft.core.NonNullList=1; import:net.minecraft.util.ResourceLocation->net.minecraft.resources.ResourceLocation=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; import:net.minecraftforge.fml.relauncher.Side->net.minecraftforge.api.distmarker.Dist=1; import:net.minecraftforge.fml.relauncher.SideOnly->net.minecraftforge.api.distmarker.OnlyIn=1; type:EntityPlayer->Player=1; type:EnumFacing->Direction=1; type:EnumHand->InteractionHand=1; type:IBlockState->BlockState=8; type:IStringSerializable->StringRepresentable=1; type:PropertyEnum->EnumProperty=2; type:Side->Dist=2; type:SideOnly->OnlyIn=2; type:TileEntity->BlockEntity=1; type:World->Level=3
src/main/java/net/shadowmage/ancientwarfare/automation/block/BlockWaterwheelGenerator.java,28,import:net.minecraft.block.properties.PropertyBool->net.minecraft.world.level.block.state.properties.BooleanProperty=1; import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.client.renderer.texture.TextureAtlasSprite->net.minecraft.client.renderer.texture.TextureAtlasSprite=1; import:net.minecraft.tileentity.TileEntity->net.minecraft.world.level.block.entity.BlockEntity=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.IBlockAccess->net.minecraft.world.level.BlockGetter=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; import:net.minecraftforge.fml.relauncher.Side->net.minecraftforge.api.distmarker.Dist=1; import:net.minecraftforge.fml.relauncher.SideOnly->net.minecraftforge.api.distmarker.OnlyIn=1; type:IBlockAccess->BlockGetter=1; type:IBlockState->BlockState=4; type:PropertyBool->BooleanProperty=2; type:Side->Dist=5; type:SideOnly->OnlyIn=5; type:TileEntity->BlockEntity=1; type:World->Level=1
src/main/java/net/shadowmage/ancientwarfare/automation/block/BlockWindmillBlade.java,51,import:net.minecraft.block.properties.PropertyBool->net.minecraft.world.level.block.state.properties.BooleanProperty=1; import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.client.renderer.texture.TextureAtlasSprite->net.minecraft.client.renderer.texture.TextureAtlasSprite=1; import:net.minecraft.entity.EntityLivingBase->net.minecraft.world.entity.LivingEntity=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.tileentity.TileEntity->net.minecraft.world.level.block.entity.BlockEntity=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.IBlockAccess->net.minecraft.world.level.BlockGetter=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; import:net.minecraftforge.fml.relauncher.Side->net.minecraftforge.api.distmarker.Dist=1; import:net.minecraftforge.fml.relauncher.SideOnly->net.minecraftforge.api.distmarker.OnlyIn=1; type:EntityLivingBase->LivingEntity=1; type:EnumFacing->Direction=4; type:IBlockAccess->BlockGetter=5; type:IBlockState->BlockState=13; type:PropertyBool->BooleanProperty=1; type:Side->Dist=5; type:SideOnly->OnlyIn=5; type:TileEntity->BlockEntity=1; type:World->Level=4
src/main/java/net/shadowmage/ancientwarfare/automation/block/BlockWindmillGenerator.java,25,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.client.renderer.texture.TextureAtlasSprite->net.minecraft.client.renderer.texture.TextureAtlasSprite=1; import:net.minecraft.tileentity.TileEntity->net.minecraft.world.level.block.entity.BlockEntity=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.IBlockAccess->net.minecraft.world.level.BlockGetter=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; import:net.minecraftforge.fml.relauncher.Side->net.minecraftforge.api.distmarker.Dist=1; import:net.minecraftforge.fml.relauncher.SideOnly->net.minecraftforge.api.distmarker.OnlyIn=1; type:IBlockAccess->BlockGetter=1; type:IBlockState->BlockState=4; type:Side->Dist=5; type:SideOnly->OnlyIn=5; type:TileEntity->BlockEntity=1; type:World->Level=1
src/main/java/net/shadowmage/ancientwarfare/automation/block/BlockWorksiteBase.java,43,call:.isRemote->.isClientSide=1; import:net.minecraft.block.properties.PropertyBool->net.minecraft.world.level.block.state.properties.BooleanProperty=1; import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.tileentity.TileEntity->net.minecraft.world.level.block.entity.BlockEntity=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; import:net.minecraft.util.EnumHand->net.minecraft.world.InteractionHand=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.IBlockAccess->net.minecraft.world.level.BlockGetter=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:EntityPlayer->Player=1; type:EnumFacing->Direction=12; type:EnumHand->InteractionHand=1; type:IBlockAccess->BlockGetter=3; type:IBlockState->BlockState=6; type:PropertyBool->BooleanProperty=2; type:TileEntity->BlockEntity=4; type:World->Level=4
src/main/java/net/shadowmage/ancientwarfare/automation/block/TorqueTier.java,2,import:net.minecraft.util.IStringSerializable->net.minecraft.util.StringRepresentable=1; type:IStringSerializable->StringRepresentable=1
src/main/java/net/shadowmage/ancientwarfare/automation/chunkloader/AWChunkLoader.java,3,import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:World->Level=1
src/main/java/net/shadowmage/ancientwarfare/automation/command/CommandWarehouse.java,1,import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1
src/main/java/net/shadowmage/ancientwarfare/automation/compat/agricraft/CropAgricraftCrop.java,12,import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.util.NonNullList->net.minecraft.core.NonNullList=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:IBlockState->BlockState=4; type:World->Level=3
src/main/java/net/shadowmage/ancientwarfare/automation/container/ContainerChunkLoaderDeluxe.java,18,call:.isRemote->.isClientSide=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.nbt.NBTTagList->net.minecraft.nbt.ListTag=1; import:net.minecraft.util.math.ChunkPos->net.minecraft.world.level.ChunkPos=1; type:EntityPlayer->Player=2; type:NBTTagCompound->CompoundTag=8; type:NBTTagList->ListTag=3
src/main/java/net/shadowmage/ancientwarfare/automation/container/ContainerMailbox.java,59,call:.isRemote->.isClientSide=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.inventory.Slot->net.minecraft.world.inventory.Slot=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.nbt.NBTTagList->net.minecraft.nbt.ListTag=1; import:net.minecraft.nbt.NBTTagString->net.minecraft.nbt.StringTag=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; type:EntityPlayer->Player=2; type:EnumFacing->Direction=7; type:NBTTagCompound->CompoundTag=29; type:NBTTagList->ListTag=9; type:NBTTagString->StringTag=4
src/main/java/net/shadowmage/ancientwarfare/automation/container/ContainerStirlingGenerator.java,5,import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.inventory.Slot->net.minecraft.world.inventory.Slot=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; type:EntityPlayer->Player=2
src/main/java/net/shadowmage/ancientwarfare/automation/container/ContainerWarehouseControl.java,29,call:.isRemote->.isClientSide=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.inventory.Slot->net.minecraft.world.inventory.Slot=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.nbt.NBTTagList->net.minecraft.nbt.ListTag=1; type:EntityPlayer->Player=3; type:NBTTagCompound->CompoundTag=17; type:NBTTagList->ListTag=3
src/main/java/net/shadowmage/ancientwarfare/automation/container/ContainerWarehouseCraftingStation.java,23,import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.inventory.Slot->net.minecraft.world.inventory.Slot=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.nbt.NBTTagList->net.minecraft.nbt.ListTag=1; import:net.minecraft.util.NonNullList->net.minecraft.core.NonNullList=1; import:net.minecraftforge.fml.relauncher.Side->net.minecraftforge.api.distmarker.Dist=1; import:net.minecraftforge.fml.relauncher.SideOnly->net.minecraftforge.api.distmarker.OnlyIn=1; type:EntityPlayer->Player=6; type:NBTTagCompound->CompoundTag=4; type:NBTTagList->ListTag=3; type:Side->Dist=1; type:SideOnly->OnlyIn=1
src/main/java/net/shadowmage/ancientwarfare/automation/container/ContainerWarehouseInterface.java,9,call:.isRemote->.isClientSide=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; type:EntityPlayer->Player=2; type:NBTTagCompound->CompoundTag=4
src/main/java/net/shadowmage/ancientwarfare/automation/container/ContainerWarehouseStockLinker.java,9,import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; type:EntityPlayer->Player=2; type:NBTTagCompound->CompoundTag=5
src/main/java/net/shadowmage/ancientwarfare/automation/container/ContainerWarehouseStockViewer.java,7,import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; type:EntityPlayer->Player=2; type:NBTTagCompound->CompoundTag=3
src/main/java/net/shadowmage/ancientwarfare/automation/container/ContainerWarehouseStorage.java,27,call:.isRemote->.isClientSide=2; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.inventory.Slot->net.minecraft.world.inventory.Slot=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.nbt.NBTTagList->net.minecraft.nbt.ListTag=1; type:EntityPlayer->Player=3; type:NBTTagCompound->CompoundTag=14; type:NBTTagList->ListTag=3
src/main/java/net/shadowmage/ancientwarfare/automation/container/ContainerWorksiteAnimalControl.java,10,call:.isRemote->.isClientSide=1; call:.markDirty()->.setChanged()=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; type:EntityPlayer->Player=1; type:NBTTagCompound->CompoundTag=5
src/main/java/net/shadowmage/ancientwarfare/automation/container/ContainerWorksiteAnimalFarm.java,2,import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; type:EntityPlayer->Player=1
src/main/java/net/shadowmage/ancientwarfare/automation/container/ContainerWorksiteAutoCrafting.java,15,call:.isRemote->.isClientSide=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.inventory.Slot->net.minecraft.world.inventory.Slot=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.NonNullList->net.minecraft.core.NonNullList=1; import:net.minecraftforge.fml.relauncher.Side->net.minecraftforge.api.distmarker.Dist=1; import:net.minecraftforge.fml.relauncher.SideOnly->net.minecraftforge.api.distmarker.OnlyIn=1; type:EntityPlayer->Player=2; type:NBTTagCompound->CompoundTag=3; type:Side->Dist=1; type:SideOnly->OnlyIn=1
src/main/java/net/shadowmage/ancientwarfare/automation/container/ContainerWorksiteBase.java,5,import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.inventory.Slot->net.minecraft.world.inventory.Slot=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; type:EntityPlayer->Player=2
src/main/java/net/shadowmage/ancientwarfare/automation/container/ContainerWorksiteBoundsAdjust.java,9,import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; type:EntityPlayer->Player=1; type:NBTTagCompound->CompoundTag=5
src/main/java/net/shadowmage/ancientwarfare/automation/container/ContainerWorksiteCropFarm.java,2,import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; type:EntityPlayer->Player=1
src/main/java/net/shadowmage/ancientwarfare/automation/container/ContainerWorksiteFishControl.java,8,import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; type:EntityPlayer->Player=1; type:NBTTagCompound->CompoundTag=5
src/main/java/net/shadowmage/ancientwarfare/automation/container/ContainerWorksiteFishFarm.java,2,import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; type:EntityPlayer->Player=1
src/main/java/net/shadowmage/ancientwarfare/automation/container/ContainerWorksiteFruitFarm.java,2,import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; type:EntityPlayer->Player=1
src/main/java/net/shadowmage/ancientwarfare/automation/container/ContainerWorksiteInventorySideSelection.java,22,call:.isRemote->.isClientSide=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; type:EntityPlayer->Player=1; type:NBTTagCompound->CompoundTag=18
src/main/java/net/shadowmage/ancientwarfare/automation/container/ContainerWorksiteQuarry.java,2,import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; type:EntityPlayer->Player=1
src/main/java/net/shadowmage/ancientwarfare/automation/container/ContainerWorksiteQuarryBounds.java,13,call:.isRemote->.isClientSide=1; call:.markDirty()->.setChanged()=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; type:EntityPlayer->Player=1; type:NBTTagCompound->CompoundTag=7
src/main/java/net/shadowmage/ancientwarfare/automation/container/ContainerWorksiteTreeFarm.java,2,import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; type:EntityPlayer->Player=1
src/main/java/net/shadowmage/ancientwarfare/automation/datafixes/ItemMapDataWalker.java,13,import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.nbt.NBTTagList->net.minecraft.nbt.ListTag=1; import:net.minecraft.tileentity.TileEntity->net.minecraft.world.level.block.entity.BlockEntity=1; import:net.minecraft.util.ResourceLocation->net.minecraft.resources.ResourceLocation=1; type:NBTTagCompound->CompoundTag=5; type:NBTTagList->ListTag=2; type:TileEntity->BlockEntity=2
src/main/java/net/shadowmage/ancientwarfare/automation/gamedata/MailboxData.java,41,import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.nbt.NBTTagList->net.minecraft.nbt.ListTag=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; import:net.minecraft.world.storage.WorldSavedData->net.minecraft.world.level.saveddata.SavedData=1; import:net.minecraftforge.fml.common.eventhandler.SubscribeEvent->net.minecraftforge.eventbus.api.SubscribeEvent=1; import:net.minecraftforge.fml.common.gameevent.TickEvent->net.minecraftforge.event.TickEvent=1; type:NBTTagCompound->CompoundTag=21; type:NBTTagList->ListTag=9; type:World->Level=3
src/main/java/net/shadowmage/ancientwarfare/automation/gui/GuiChunkLoaderDeluxe.java,1,import:net.minecraft.util.math.ChunkPos->net.minecraft.world.level.ChunkPos=1
src/main/java/net/shadowmage/ancientwarfare/automation/gui/GuiMailboxInventorySideSetup.java,2,import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; type:EnumFacing->Direction=1
src/main/java/net/shadowmage/ancientwarfare/automation/gui/GuiStirlingGenerator.java,1,import:net.minecraft.client.resources.I18n->net.minecraft.client.resources.language.I18n=1
src/main/java/net/shadowmage/ancientwarfare/automation/gui/GuiWarehouseControl.java,3,import:net.minecraft.client.resources.I18n->net.minecraft.client.resources.language.I18n=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.util.ResourceLocation->net.minecraft.resources.ResourceLocation=1
src/main/java/net/shadowmage/ancientwarfare/automation/gui/GuiWarehouseInterface.java,1,import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1
src/main/java/net/shadowmage/ancientwarfare/automation/gui/GuiWarehouseStockLinker.java,1,import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1
src/main/java/net/shadowmage/ancientwarfare/automation/gui/GuiWarehouseStockViewer.java,1,import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1
src/main/java/net/shadowmage/ancientwarfare/automation/gui/GuiWarehouseStorage.java,2,import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.util.NonNullList->net.minecraft.core.NonNullList=1
src/main/java/net/shadowmage/ancientwarfare/automation/gui/GuiWorksiteBoundsAdjust.java,19,import:net.minecraft.nbt.NBTTagCompound->net.minecraft.nbt.CompoundTag=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; type:EnumFacing->Direction=16; type:NBTTagCompound->CompoundTag=1
src/main/java/net/shadowmage/ancientwarfare/automation/gui/GuiWorksiteInventorySideSelection.java,2,import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; type:EnumFacing->Direction=1
src/main/java/net/shadowmage/ancientwarfare/automation/init/AWAutomationBlocks.java,12,import:net.minecraft.block.Block->net.minecraft.world.level.block.Block=1; import:net.minecraft.item.Item->net.minecraft.world.item.Item=1; import:net.minecraft.item.ItemBlock->net.minecraft.world.item.BlockItem=1; import:net.minecraft.tileentity.TileEntity->net.minecraft.world.level.block.entity.BlockEntity=1; import:net.minecraft.util.ResourceLocation->net.minecraft.resources.ResourceLocation=1; import:net.minecraftforge.fml.common.eventhandler.SubscribeEvent->net.minecraftforge.eventbus.api.SubscribeEvent=1; type:ItemBlock->BlockItem=5; type:TileEntity->BlockEntity=1
src/main/java/net/shadowmage/ancientwarfare/automation/init/AWAutomationItems.java,2,import:net.minecraft.item.Item->net.minecraft.world.item.Item=1; import:net.minecraftforge.fml.common.eventhandler.SubscribeEvent->net.minecraftforge.eventbus.api.SubscribeEvent=1
src/main/java/net/shadowmage/ancientwarfare/automation/item/ItemBlockTorqueTile.java,13,call:.getItemDamage()->.getDamageValue()=1; import:net.minecraft.block.Block->net.minecraft.world.level.block.Block=1; import:net.minecraft.block.state.IBlockState->net.minecraft.world.level.block.state.BlockState=1; import:net.minecraft.entity.player.EntityPlayer->net.minecraft.world.entity.player.Player=1; import:net.minecraft.item.ItemStack->net.minecraft.world.item.ItemStack=1; import:net.minecraft.util.EnumFacing->net.minecraft.core.Direction=1; import:net.minecraft.util.NonNullList->net.minecraft.core.NonNullList=1; import:net.minecraft.util.math.BlockPos->net.minecraft.core.BlockPos=1; import:net.minecraft.world.World->net.minecraft.world.level.Level=1; type:EntityPlayer->Player=1; type:EnumFacing->Direction=1; type:IBlockState->BlockState=1; type:World->Level=1
